"source","term_id","term_name","term_size","query_size","intersection_size","p_value","precision","recall","intersection"
"GO:BP","GO:0006793","phosphorus metabolic process",2035,618,108,2.21334899339268e-09,0.174757281553398,0.0530712530712531,"AT1G18390,AT1G16090,AT1G56140,AT1G61360,AT1G03740,AT1G09970,AT1G74360,AT1G01560,AT1G71697,AT1G74330,AT1G07180,AT1G68690,AT1G16110,AT1G67470,AT1G73080,AT1G70740,AT1G14370,AT1G34260,AT1G79680,AT1G02390,AT1G05630,AT1G53430,AT1G75020,AT1G53440,AT1G17750,AT1G07160,AT1G16130,AT5G07070,AT5G41180,AT5G57035,AT5G45820,AT5G66850,AT5G25930,AT5G46080,AT5G47850,AT5G66800,AT5G39020,AT5G04870,AT5G48380,AT5G66210,AT5G01820,AT5G01950,AT5G20480,AT5G49760,AT5G02760,AT5G47070,AT5G38990,AT3G11430,AT3G57760,AT3G16800,AT3G57640,AT3G25250,AT3G57740,AT3G55950,AT3G09830,AT3G62260,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G45640,AT3G28450,AT3G46930,AT3G21070,AT3G02800,AT3G08720,AT3G14050,AT3G16030,AT3G57530,AT2G33580,AT2G13790,AT2G13800,AT2G30020,AT2G19130,AT2G01180,AT2G31880,AT2G30040,AT2G41890,AT2G39660,AT2G32800,AT2G05940,AT2G23200,AT2G47060,AT2G46500,AT4G28400,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G35310,AT4G11850,AT4G01950,AT4G24970,AT4G23250,AT4G23220,AT4G02410,AT4G18700,AT4G18950,AT4G02420,AT4G24160,AT4G21390,AT4G11330,AT4G04570,AT4G23270,AT4G11470,AT4G33920,AT4G29050"
"GO:BP","GO:0009409","response to cold",410,618,38,4.24077943659679e-09,0.0614886731391586,0.0926829268292683,"AT1G52690,AT1G18740,AT1G20823,AT1G08930,AT1G56600,AT1G27730,AT1G22190,AT1G51670,AT5G36925,AT5G67450,AT5G62470,AT5G59820,AT5G01820,AT5G37770,AT5G47230,AT3G61190,AT3G23250,AT3G48360,AT3G49530,AT3G45640,AT3G08720,AT3G50260,AT2G47730,AT2G21490,AT2G17840,AT2G36400,AT2G38470,AT2G19450,AT2G22840,AT2G40140,AT2G21660,AT4G34150,AT4G08500,AT4G25490,AT4G37610,AT4G25470,AT4G35985,AT4G17615"
"GO:BP","GO:0035556","intracellular signal transduction",542,618,44,1.05994915775628e-08,0.0711974110032362,0.0811808118081181,"AT1G64380,AT1G71520,AT1G02340,AT1G01560,AT1G13260,AT1G33760,AT1G53170,AT1G42990,AT1G74930,AT1G62300,AT1G19050,AT1G28370,AT1G22190,AT1G06160,AT5G66850,AT5G61600,AT5G25190,AT5G47230,AT5G47910,AT5G21960,AT5G43630,AT3G15210,AT3G51920,AT3G48100,AT3G49530,AT3G15356,AT3G23230,AT3G45640,AT3G21150,AT3G50260,AT2G29100,AT2G29110,AT2G33710,AT2G41110,AT2G44840,AT2G46790,AT4G17490,AT4G38530,AT4G08500,AT4G34410,AT4G28140,AT4G17500,AT4G11330,AT4G17615"
"GO:BP","GO:0014070","response to organic cyclic compound",344,618,33,2.82816445460601e-08,0.0533980582524272,0.0959302325581395,"AT1G80840,AT1G28380,AT1G18740,AT1G65490,AT1G11700,AT1G13260,AT1G61340,AT1G59870,AT1G28480,AT1G79680,AT1G29690,AT1G65390,AT5G08760,AT5G45110,AT5G36925,AT5G45630,AT5G05190,AT5G24110,AT5G06320,AT3G61190,AT3G48360,AT3G48090,AT3G50930,AT2G13790,AT2G46400,AT2G32800,AT2G40000,AT4G31800,AT4G23810,AT4G38860,AT4G16890,AT4G37610,AT4G23270"
"GO:BP","GO:0009620","response to fungus",664,618,48,7.55667694066962e-08,0.0776699029126214,0.072289156626506,"AT1G80840,AT1G59870,AT1G56510,AT1G24140,AT1G76600,AT1G61560,AT1G21010,AT1G11310,AT1G07000,AT1G79680,AT1G17420,AT1G27130,AT1G22190,AT5G26920,AT5G45110,AT5G36925,AT5G66850,AT5G61600,AT5G05190,AT5G17350,AT5G57220,AT5G66900,AT5G04720,AT5G58430,AT5G47910,AT3G04220,AT3G15356,AT3G25780,AT3G11820,AT3G13437,AT3G28450,AT3G20600,AT3G16030,AT3G52400,AT2G46440,AT2G31865,AT2G30020,AT2G44490,AT2G01340,AT2G30230,AT2G39660,AT2G38470,AT2G25295,AT2G40140,AT4G31800,AT4G01090,AT4G34410,AT4G20830"
"GO:BP","GO:0009873","ethylene-activated signaling pathway",201,618,24,7.55667694066962e-08,0.0388349514563107,0.119402985074627,"AT1G64380,AT1G71520,AT1G13260,AT1G33760,AT1G53170,AT1G74930,AT1G62300,AT1G28370,AT1G22190,AT1G06160,AT5G61600,AT5G25190,AT5G47230,AT5G21960,AT3G15210,AT3G15356,AT3G23230,AT3G50260,AT2G33710,AT2G44840,AT4G17490,AT4G34410,AT4G28140,AT4G17500"
"GO:BP","GO:0009266","response to temperature stimulus",644,618,47,7.96164202745592e-08,0.0760517799352751,0.0729813664596273,"AT1G02340,AT1G52690,AT1G18740,AT1G20823,AT1G16030,AT1G59870,AT1G08930,AT1G67470,AT1G56600,AT1G27730,AT1G22190,AT1G51670,AT5G36925,AT5G67450,AT5G62470,AT5G46910,AT5G59820,AT5G01820,AT5G37770,AT5G47230,AT5G47910,AT3G61190,AT3G57760,AT3G23250,AT3G48360,AT3G49530,AT3G45640,AT3G08720,AT3G50260,AT2G47730,AT2G21490,AT2G17840,AT2G36400,AT2G38470,AT2G19450,AT2G22840,AT2G40140,AT2G21660,AT4G34150,AT4G17250,AT4G08500,AT4G25490,AT4G28140,AT4G37610,AT4G25470,AT4G35985,AT4G17615"
"GO:BP","GO:0000160","phosphorelay signal transduction system",252,618,27,8.3276274354554e-08,0.0436893203883495,0.107142857142857,"AT1G64380,AT1G71520,AT1G13260,AT1G33760,AT1G53170,AT1G74930,AT1G62300,AT1G19050,AT1G28370,AT1G22190,AT1G06160,AT5G61600,AT5G25190,AT5G47230,AT5G21960,AT3G15210,AT3G48100,AT3G15356,AT3G23230,AT3G50260,AT2G33710,AT2G44840,AT2G46790,AT4G17490,AT4G34410,AT4G28140,AT4G17500"
"GO:BP","GO:0009626","plant-type hypersensitive response",90,618,16,1.04868730506215e-07,0.0258899676375405,0.177777777777778,"AT1G28380,AT1G59870,AT1G29690,AT1G73805,AT5G26920,AT5G48380,AT5G20480,AT5G13190,AT3G45640,AT3G48090,AT3G07040,AT3G20600,AT3G50930,AT2G01180,AT2G26560,AT4G12720"
"GO:BP","GO:0034050","symbiont-induced defense-related programmed cell death",91,618,16,1.21933908096561e-07,0.0258899676375405,0.175824175824176,"AT1G28380,AT1G59870,AT1G29690,AT1G73805,AT5G26920,AT5G48380,AT5G20480,AT5G13190,AT3G45640,AT3G48090,AT3G07040,AT3G20600,AT3G50930,AT2G01180,AT2G26560,AT4G12720"
"GO:BP","GO:0071369","cellular response to ethylene stimulus",208,618,24,1.38146408340403e-07,0.0388349514563107,0.115384615384615,"AT1G64380,AT1G71520,AT1G13260,AT1G33760,AT1G53170,AT1G74930,AT1G62300,AT1G28370,AT1G22190,AT1G06160,AT5G61600,AT5G25190,AT5G47230,AT5G21960,AT3G15210,AT3G15356,AT3G23230,AT3G50260,AT2G33710,AT2G44840,AT4G17490,AT4G34410,AT4G28140,AT4G17500"
"GO:BP","GO:0002831","regulation of response to biotic stimulus",209,618,24,1.47262504948648e-07,0.0388349514563107,0.114832535885167,"AT1G59870,AT1G14370,AT1G07000,AT1G73805,AT5G26920,AT5G05300,AT5G62570,AT5G39670,AT5G66850,AT5G05190,AT5G66210,AT5G24590,AT5G13190,AT3G15210,AT3G18690,AT3G09830,AT3G28450,AT2G42260,AT2G39660,AT2G21660,AT4G01090,AT4G24970,AT4G39830,AT4G12720"
"GO:BP","GO:0032101","regulation of response to external stimulus",209,618,24,1.47262504948648e-07,0.0388349514563107,0.114832535885167,"AT1G59870,AT1G14370,AT1G07000,AT1G73805,AT5G26920,AT5G05300,AT5G62570,AT5G39670,AT5G66850,AT5G05190,AT5G66210,AT5G24590,AT5G13190,AT3G15210,AT3G18690,AT3G09830,AT3G28450,AT2G42260,AT2G39660,AT2G21660,AT4G01090,AT4G24970,AT4G39830,AT4G12720"
"GO:BP","GO:0009737","response to abscisic acid",604,618,44,2.43953832966672e-07,0.0711974110032362,0.0728476821192053,"AT1G02340,AT1G10560,AT1G01560,AT1G11700,AT1G61340,AT1G08930,AT1G24625,AT1G56600,AT1G27730,AT1G09950,AT1G05630,AT1G67120,AT5G26920,AT5G52900,AT5G67450,AT5G45630,AT5G45820,AT5G62470,AT5G05860,AT5G66070,AT5G52050,AT5G01820,AT5G27420,AT5G37770,AT5G58430,AT5G59550,AT3G46620,AT3G15210,AT3G51920,AT3G28580,AT3G48360,AT3G19580,AT3G11820,AT3G45640,AT3G58490,AT3G14050,AT3G57530,AT2G21490,AT2G30020,AT2G17840,AT2G19450,AT2G26190,AT4G38860,AT4G17615"
"GO:BP","GO:0000302","response to reactive oxygen species",140,618,19,3.56350410798101e-07,0.0307443365695793,0.135714285714286,"AT1G16420,AT1G72520,AT1G19020,AT5G36925,AT5G05300,AT5G24110,AT5G37770,AT3G28580,AT3G48360,AT3G02840,AT3G10930,AT3G48090,AT2G28190,AT2G40300,AT4G17490,AT4G23810,AT4G37610,AT4G18880,AT4G12720"
"GO:BP","GO:0001101","response to acid chemical",464,618,37,3.56350410798101e-07,0.0598705501618123,0.0797413793103448,"AT1G52690,AT1G61340,AT1G59870,AT1G08930,AT1G07000,AT1G56600,AT1G27730,AT1G22190,AT5G26920,AT5G62470,AT5G45340,AT5G05860,AT5G52050,AT5G01820,AT5G58430,AT5G59550,AT3G46620,AT3G16800,AT3G23250,AT3G51920,AT3G19580,AT3G45640,AT3G13437,AT3G46320,AT3G52450,AT2G21490,AT2G42620,AT2G46400,AT2G29100,AT2G35930,AT2G17840,AT2G38470,AT2G29110,AT2G21660,AT2G41010,AT4G08500,AT4G17615"
"GO:BP","GO:0097305","response to alcohol",613,618,44,3.61275671171261e-07,0.0711974110032362,0.0717781402936378,"AT1G02340,AT1G10560,AT1G01560,AT1G11700,AT1G61340,AT1G08930,AT1G24625,AT1G56600,AT1G27730,AT1G09950,AT1G05630,AT1G67120,AT5G26920,AT5G52900,AT5G67450,AT5G45630,AT5G45820,AT5G62470,AT5G05860,AT5G66070,AT5G52050,AT5G01820,AT5G27420,AT5G37770,AT5G58430,AT5G59550,AT3G46620,AT3G15210,AT3G51920,AT3G28580,AT3G48360,AT3G19580,AT3G11820,AT3G45640,AT3G58490,AT3G14050,AT3G57530,AT2G21490,AT2G30020,AT2G17840,AT2G19450,AT2G26190,AT4G38860,AT4G17615"
"GO:BP","GO:0042343","indole glucosinolate metabolic process",20,618,8,7.99359417527667e-07,0.0129449838187702,0.4,"AT1G59870,AT1G18570,AT1G21120,AT1G27130,AT1G21100,AT5G44070,AT5G57220,AT2G44490"
"GO:BP","GO:0012501","programmed cell death",166,618,20,1.10781313901305e-06,0.0323624595469256,0.120481927710843,"AT1G16420,AT1G28380,AT1G59870,AT1G29690,AT1G73805,AT5G26920,AT5G48380,AT5G20480,AT5G13190,AT5G47910,AT3G25250,AT3G57330,AT3G45640,AT3G48090,AT3G07040,AT3G20600,AT3G50930,AT2G01180,AT2G26560,AT4G12720"
"GO:BP","GO:0052542","defense response by callose deposition",29,618,9,1.39940608140587e-06,0.0145631067961165,0.310344827586207,"AT1G28380,AT1G59870,AT1G18570,AT1G27130,AT5G44070,AT5G66850,AT5G57220,AT5G58430,AT2G44490"
"GO:BP","GO:0008219","cell death",188,618,21,1.87860057312053e-06,0.0339805825242718,0.111702127659574,"AT1G16420,AT1G28380,AT1G59870,AT1G29690,AT1G73805,AT5G26920,AT5G48380,AT5G20480,AT5G13190,AT5G47910,AT3G25250,AT3G57330,AT3G45640,AT3G48090,AT3G07040,AT3G20600,AT3G50930,AT2G13790,AT2G01180,AT2G26560,AT4G12720"
"GO:BP","GO:0010200","response to chitin",16,618,7,2.6268141389875e-06,0.0113268608414239,0.4375,"AT1G59870,AT1G27730,AT5G59820,AT3G15356,AT3G45640,AT3G16530,AT2G33580"
"GO:BP","GO:0010337","regulation of salicylic acid metabolic process",16,618,7,2.6268141389875e-06,0.0113268608414239,0.4375,"AT1G28380,AT1G29690,AT1G73805,AT5G26920,AT3G09830,AT2G39660,AT2G41010"
"GO:BP","GO:0009651","response to salt stress",446,618,34,3.59452807909797e-06,0.0550161812297735,0.0762331838565022,"AT1G28380,AT1G61340,AT1G59870,AT1G08930,AT1G56600,AT1G27730,AT1G09950,AT5G08760,AT5G05300,AT5G67450,AT5G59820,AT5G01820,AT3G23250,AT3G51920,AT3G48360,AT3G62260,AT3G19580,AT3G10930,AT3G08720,AT3G49810,AT3G57530,AT2G28190,AT2G15390,AT2G17840,AT2G38470,AT2G19450,AT2G26190,AT2G46500,AT2G21660,AT2G41010,AT4G08500,AT4G35985,AT4G12720,AT4G17615"
"GO:BP","GO:0009753","response to jasmonic acid",231,618,23,3.6501318729265e-06,0.0372168284789644,0.0995670995670996,"AT1G65490,AT1G61340,AT1G17380,AT1G28480,AT1G19180,AT1G73080,AT1G20510,AT1G17420,AT1G17750,AT1G65390,AT1G06160,AT5G08760,AT5G45110,AT5G36925,AT5G56980,AT3G15210,AT3G48360,AT3G15356,AT2G46400,AT2G32800,AT4G31550,AT4G23810,AT4G11280"
"GO:BP","GO:0006970","response to osmotic stress",537,618,38,4.46522349811266e-06,0.0614886731391586,0.0707635009310987,"AT1G28380,AT1G61340,AT1G59870,AT1G08930,AT1G56600,AT1G27730,AT1G09950,AT1G22190,AT5G08760,AT5G05300,AT5G67450,AT5G59820,AT5G01820,AT5G47910,AT3G23250,AT3G51920,AT3G48360,AT3G62260,AT3G19580,AT3G45640,AT3G10930,AT3G08720,AT3G46110,AT3G49810,AT3G57530,AT2G28190,AT2G15390,AT2G17840,AT2G38470,AT2G19450,AT2G26190,AT2G46500,AT2G21660,AT2G41010,AT4G08500,AT4G35985,AT4G12720,AT4G17615"
"GO:BP","GO:0070542","response to fatty acid",235,618,23,4.84750833140898e-06,0.0372168284789644,0.0978723404255319,"AT1G65490,AT1G61340,AT1G17380,AT1G28480,AT1G19180,AT1G73080,AT1G20510,AT1G17420,AT1G17750,AT1G65390,AT1G06160,AT5G08760,AT5G45110,AT5G36925,AT5G56980,AT3G15210,AT3G48360,AT3G15356,AT2G46400,AT2G32800,AT4G31550,AT4G23810,AT4G11280"
"GO:BP","GO:0051252","regulation of RNA metabolic process",2233,618,103,6.46389531207171e-06,0.166666666666667,0.0461262875055979,"AT1G80840,AT1G64380,AT1G71520,AT1G02340,AT1G52880,AT1G13260,AT1G33760,AT1G53170,AT1G28480,AT1G14920,AT1G42990,AT1G51700,AT1G74930,AT1G24625,AT1G62300,AT1G27045,AT1G14600,AT1G27730,AT1G73830,AT1G18570,AT1G19050,AT1G68050,AT1G56010,AT1G28370,AT1G73805,AT1G22190,AT1G18400,AT1G06160,AT5G26920,AT5G22380,AT5G67450,AT5G56960,AT5G59780,AT5G61600,AT5G62470,AT5G46910,AT5G23420,AT5G59820,AT5G15830,AT5G48250,AT5G04820,AT5G59450,AT5G16560,AT5G24110,AT5G49520,AT5G22250,AT5G24590,AT5G25190,AT5G47230,AT5G04340,AT5G21960,AT5G43630,AT3G12910,AT3G06740,AT3G23250,AT3G15210,AT3G55980,AT3G44260,AT3G50060,AT3G48360,AT3G48100,AT3G49530,AT3G19580,AT3G23230,AT3G46640,AT3G21150,AT3G56710,AT3G17330,AT3G46600,AT3G44350,AT3G50260,AT3G46090,AT3G17609,AT2G46400,AT2G32100,AT2G30040,AT2G23320,AT2G36400,AT2G37430,AT2G38470,AT2G33710,AT2G22840,AT2G44840,AT2G17040,AT2G40140,AT2G46790,AT4G17490,AT4G31800,AT4G36920,AT4G16141,AT4G31550,AT4G23810,AT4G27240,AT4G11070,AT4G34410,AT4G25490,AT4G28140,AT4G40060,AT4G37610,AT4G34680,AT4G25470,AT4G17500,AT4G18880"
"GO:BP","GO:0052545","callose localization",45,618,10,7.47241479943766e-06,0.0161812297734628,0.222222222222222,"AT1G28380,AT1G59870,AT1G18570,AT1G27130,AT5G44070,AT5G66850,AT5G50800,AT5G57220,AT5G58430,AT2G44490"
"GO:BP","GO:2001141","regulation of RNA biosynthetic process",2161,618,100,8.24902183414498e-06,0.161812297734628,0.0462748727441,"AT1G80840,AT1G64380,AT1G71520,AT1G02340,AT1G52880,AT1G13260,AT1G33760,AT1G53170,AT1G28480,AT1G14920,AT1G42990,AT1G51700,AT1G74930,AT1G24625,AT1G62300,AT1G27045,AT1G14600,AT1G27730,AT1G73830,AT1G18570,AT1G19050,AT1G68050,AT1G56010,AT1G28370,AT1G73805,AT1G22190,AT1G18400,AT1G06160,AT5G26920,AT5G22380,AT5G67450,AT5G56960,AT5G59780,AT5G61600,AT5G62470,AT5G46910,AT5G23420,AT5G59820,AT5G15830,AT5G48250,AT5G04820,AT5G59450,AT5G16560,AT5G24110,AT5G49520,AT5G24590,AT5G25190,AT5G47230,AT5G04340,AT5G21960,AT5G43630,AT3G12910,AT3G06740,AT3G23250,AT3G15210,AT3G55980,AT3G50060,AT3G48360,AT3G48100,AT3G49530,AT3G19580,AT3G23230,AT3G46640,AT3G21150,AT3G56710,AT3G46600,AT3G44350,AT3G50260,AT3G46090,AT3G17609,AT2G46400,AT2G32100,AT2G30040,AT2G23320,AT2G36400,AT2G37430,AT2G38470,AT2G33710,AT2G22840,AT2G44840,AT2G17040,AT2G40140,AT2G46790,AT4G17490,AT4G31800,AT4G36920,AT4G16141,AT4G31550,AT4G23810,AT4G27240,AT4G11070,AT4G34410,AT4G25490,AT4G28140,AT4G40060,AT4G37610,AT4G34680,AT4G25470,AT4G17500,AT4G18880"
"GO:BP","GO:0006355","regulation of DNA-templated transcription",2161,618,100,8.24902183414498e-06,0.161812297734628,0.0462748727441,"AT1G80840,AT1G64380,AT1G71520,AT1G02340,AT1G52880,AT1G13260,AT1G33760,AT1G53170,AT1G28480,AT1G14920,AT1G42990,AT1G51700,AT1G74930,AT1G24625,AT1G62300,AT1G27045,AT1G14600,AT1G27730,AT1G73830,AT1G18570,AT1G19050,AT1G68050,AT1G56010,AT1G28370,AT1G73805,AT1G22190,AT1G18400,AT1G06160,AT5G26920,AT5G22380,AT5G67450,AT5G56960,AT5G59780,AT5G61600,AT5G62470,AT5G46910,AT5G23420,AT5G59820,AT5G15830,AT5G48250,AT5G04820,AT5G59450,AT5G16560,AT5G24110,AT5G49520,AT5G24590,AT5G25190,AT5G47230,AT5G04340,AT5G21960,AT5G43630,AT3G12910,AT3G06740,AT3G23250,AT3G15210,AT3G55980,AT3G50060,AT3G48360,AT3G48100,AT3G49530,AT3G19580,AT3G23230,AT3G46640,AT3G21150,AT3G56710,AT3G46600,AT3G44350,AT3G50260,AT3G46090,AT3G17609,AT2G46400,AT2G32100,AT2G30040,AT2G23320,AT2G36400,AT2G37430,AT2G38470,AT2G33710,AT2G22840,AT2G44840,AT2G17040,AT2G40140,AT2G46790,AT4G17490,AT4G31800,AT4G36920,AT4G16141,AT4G31550,AT4G23810,AT4G27240,AT4G11070,AT4G34410,AT4G25490,AT4G28140,AT4G40060,AT4G37610,AT4G34680,AT4G25470,AT4G17500,AT4G18880"
"GO:BP","GO:0019219","regulation of nucleobase-containing compound metabolic process",2306,618,105,8.60324726163418e-06,0.169902912621359,0.0455333911535126,"AT1G80840,AT1G64380,AT1G71520,AT1G02340,AT1G52880,AT1G13260,AT1G33760,AT1G53170,AT1G28480,AT1G14920,AT1G42990,AT1G51700,AT1G74930,AT1G24625,AT1G62300,AT1G27045,AT1G14600,AT1G27730,AT1G73830,AT1G18570,AT1G19050,AT1G68050,AT1G56010,AT1G28370,AT1G73805,AT1G22190,AT1G18400,AT1G06160,AT5G26920,AT5G22380,AT5G67450,AT5G56960,AT5G59780,AT5G61600,AT5G62470,AT5G46910,AT5G23420,AT5G59820,AT5G15830,AT5G48250,AT5G04820,AT5G59450,AT5G16560,AT5G24110,AT5G49520,AT5G22250,AT5G24590,AT5G25190,AT5G47230,AT5G04340,AT5G21960,AT5G43630,AT3G12910,AT3G06740,AT3G23250,AT3G15210,AT3G55980,AT3G44260,AT3G50060,AT3G48360,AT3G48100,AT3G49530,AT3G19580,AT3G23230,AT3G46640,AT3G21150,AT3G56710,AT3G17330,AT3G46600,AT3G44350,AT3G50260,AT3G46090,AT3G17609,AT2G31865,AT2G46400,AT2G32100,AT2G30040,AT2G23320,AT2G36400,AT2G37430,AT2G38470,AT2G33710,AT2G22840,AT2G44840,AT2G17040,AT2G40140,AT2G46790,AT4G17490,AT4G31800,AT4G36920,AT4G16141,AT4G31550,AT4G23810,AT4G27240,AT4G11070,AT4G34410,AT4G25490,AT4G28140,AT4G24970,AT4G40060,AT4G37610,AT4G34680,AT4G25470,AT4G17500,AT4G18880"
"GO:BP","GO:0009723","response to ethylene",282,618,25,8.99856062945091e-06,0.040453074433657,0.0886524822695035,"AT1G64380,AT1G71520,AT1G65490,AT1G13260,AT1G33760,AT1G53170,AT1G74930,AT1G62300,AT1G28370,AT1G22190,AT1G06160,AT5G61600,AT5G25190,AT5G47230,AT5G21960,AT3G15210,AT3G15356,AT3G23230,AT3G50260,AT2G33710,AT2G44840,AT4G17490,AT4G34410,AT4G28140,AT4G17500"
"GO:BP","GO:0009414","response to water deprivation",424,618,32,9.13350164466409e-06,0.0517799352750809,0.0754716981132075,"AT1G52690,AT1G59870,AT1G08930,AT1G07000,AT1G56600,AT1G27730,AT1G22190,AT5G26920,AT5G62470,AT5G45340,AT5G05860,AT5G52050,AT5G01820,AT5G58430,AT5G59550,AT3G46620,AT3G16800,AT3G23250,AT3G51920,AT3G19580,AT3G13437,AT3G46320,AT3G52450,AT2G21490,AT2G42620,AT2G46400,AT2G35930,AT2G17840,AT2G38470,AT2G21660,AT2G41010,AT4G17615"
"GO:BP","GO:0042430","indole-containing compound metabolic process",83,618,13,9.74923081204477e-06,0.0210355987055016,0.156626506024096,"AT1G59870,AT1G18570,AT1G21120,AT1G27130,AT1G21100,AT5G44070,AT5G57220,AT3G55840,AT3G45640,AT2G44490,AT2G38470,AT2G40000,AT4G34410"
"GO:BP","GO:0042436","indole-containing compound catabolic process",13,618,6,1.26571791604517e-05,0.00970873786407767,0.461538461538462,"AT1G59870,AT1G27130,AT5G44070,AT3G55840,AT2G44490,AT2G40000"
"GO:BP","GO:0033037","polysaccharide localization",48,618,10,1.29074299927289e-05,0.0161812297734628,0.208333333333333,"AT1G28380,AT1G59870,AT1G18570,AT1G27130,AT5G44070,AT5G66850,AT5G50800,AT5G57220,AT5G58430,AT2G44490"
"GO:BP","GO:0009415","response to water",436,618,32,1.60604141516854e-05,0.0517799352750809,0.073394495412844,"AT1G52690,AT1G59870,AT1G08930,AT1G07000,AT1G56600,AT1G27730,AT1G22190,AT5G26920,AT5G62470,AT5G45340,AT5G05860,AT5G52050,AT5G01820,AT5G58430,AT5G59550,AT3G46620,AT3G16800,AT3G23250,AT3G51920,AT3G19580,AT3G13437,AT3G46320,AT3G52450,AT2G21490,AT2G42620,AT2G46400,AT2G35930,AT2G17840,AT2G38470,AT2G21660,AT2G41010,AT4G17615"
"GO:BP","GO:0006351","DNA-templated transcription",2345,618,105,1.75076303647077e-05,0.169902912621359,0.0447761194029851,"AT1G80840,AT1G66500,AT1G64380,AT1G71520,AT1G02340,AT1G52880,AT1G13260,AT1G33760,AT1G53170,AT1G28480,AT1G14920,AT1G42990,AT1G51700,AT1G74930,AT1G24625,AT1G62300,AT1G27045,AT1G07090,AT1G14600,AT1G27730,AT1G73830,AT1G18570,AT1G19050,AT1G09950,AT1G68050,AT1G56010,AT1G28370,AT1G73805,AT1G22190,AT1G18400,AT1G06160,AT5G26920,AT5G22380,AT5G67450,AT5G56960,AT5G59780,AT5G61600,AT5G62470,AT5G46910,AT5G23420,AT5G59820,AT5G15830,AT5G48250,AT5G04820,AT5G59450,AT5G16560,AT5G24110,AT5G49520,AT5G43620,AT5G24590,AT5G25190,AT5G47230,AT5G04340,AT5G21960,AT5G43630,AT3G12910,AT3G06740,AT3G23250,AT3G15210,AT3G55980,AT3G50060,AT3G48360,AT3G48100,AT3G49530,AT3G19580,AT3G23230,AT3G46640,AT3G49410,AT3G21150,AT3G56710,AT3G46600,AT3G44350,AT3G50260,AT3G46090,AT3G17609,AT2G46400,AT2G32100,AT2G30040,AT2G23320,AT2G36400,AT2G37430,AT2G38470,AT2G33710,AT2G22840,AT2G44840,AT2G17040,AT2G40140,AT2G46790,AT4G17490,AT4G31800,AT4G36920,AT4G16141,AT4G31550,AT4G23810,AT4G27240,AT4G11070,AT4G34410,AT4G25490,AT4G28140,AT4G40060,AT4G37610,AT4G34680,AT4G25470,AT4G17500,AT4G18880"
"GO:BP","GO:1901701","cellular response to oxygen-containing compound",772,618,46,2.76929191470559e-05,0.0744336569579288,0.0595854922279793,"AT1G16420,AT1G02340,AT1G28380,AT1G18740,AT1G10560,AT1G59870,AT1G17380,AT1G28480,AT1G14920,AT1G19180,AT1G24625,AT1G64710,AT1G09950,AT1G05630,AT1G29690,AT1G67120,AT1G65390,AT5G26920,AT5G45110,AT5G52900,AT5G67450,AT5G62470,AT5G05860,AT5G05190,AT5G66070,AT5G58430,AT5G59550,AT3G46620,AT3G15210,AT3G48360,AT3G15356,AT3G19580,AT3G45640,AT3G48090,AT3G50930,AT3G57530,AT2G33580,AT2G28190,AT2G13790,AT2G30020,AT2G46400,AT2G32800,AT4G31550,AT4G23810,AT4G16890,AT4G17615"
"GO:BP","GO:0002237","response to molecule of bacterial origin",53,618,10,3.24270726768352e-05,0.0161812297734628,0.188679245283019,"AT1G80840,AT1G59870,AT1G07000,AT1G73805,AT5G26920,AT5G24590,AT5G20480,AT3G50930,AT2G39660,AT4G31800"
"GO:BP","GO:0007166","cell surface receptor signaling pathway",80,618,12,3.9469008392824e-05,0.0194174757281553,0.15,"AT1G16110,AT1G67470,AT1G79680,AT1G16130,AT5G49760,AT5G04720,AT3G57760,AT3G57640,AT3G57740,AT2G13790,AT2G13800,AT4G18950"
"GO:BP","GO:0016567","protein ubiquitination",617,618,39,4.21932955661926e-05,0.0631067961165049,0.0632090761750405,"AT1G66160,AT1G20823,AT1G10560,AT1G78100,AT1G22220,AT1G67530,AT1G20780,AT1G49780,AT1G60190,AT1G68050,AT5G45110,AT5G57035,AT5G64660,AT5G09800,AT5G65920,AT5G01720,AT5G27420,AT5G59550,AT5G62560,AT3G18710,AT3G46620,AT3G48360,AT3G16720,AT3G02840,AT3G47820,AT3G52450,AT3G11840,AT3G05200,AT3G49810,AT2G42620,AT2G42260,AT2G35930,AT2G28830,AT4G35480,AT4G38940,AT4G37610,AT4G36550,AT4G40070,AT4G14365"
"GO:BP","GO:0042537","benzene-containing compound metabolic process",55,618,10,4.47788883836732e-05,0.0161812297734628,0.181818181818182,"AT1G28380,AT1G29690,AT1G73805,AT5G26920,AT3G09830,AT3G55840,AT3G53260,AT2G39660,AT2G40000,AT2G41010"
"GO:BP","GO:0042344","indole glucosinolate catabolic process",5,618,4,4.94502364048425e-05,0.00647249190938511,0.8,"AT1G59870,AT1G27130,AT5G44070,AT2G44490"
