"","input_number","input","target_number","target","name","description","namespace"
"94",94,"AT1G12090","94.1","AT1G12090","ELP","extensin-like protein [Source:NCBI gene (formerly Entrezgene);Acc:837761]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"95",95,"AT1G13210","95.1","AT1G13210","ACA.l","autoinhibited Ca2+/ATPase II [Source:NCBI gene (formerly Entrezgene);Acc:837881]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"96",96,"AT1G03230","96.1","AT1G03230","AT1G03230","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:838532]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"97",97,"AT1G18900","97.1","AT1G18900","AT1G18900","Pentatricopeptide repeat (PPR) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838471]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"98",98,"AT1G49050","98.1","AT1G49050","AT1G49050","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:841328]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"99",99,"AT1G09970","99.1","AT1G09970","LRR XI-23","Leucine-rich receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:837531]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"100",100,"AT1G74360","100.1","AT1G74360","AT1G74360","Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:843777]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"101",101,"AT1G01560","101.1","AT1G01560","MPK11","MAP kinase 11 [Source:NCBI gene (formerly Entrezgene);Acc:839523]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"102",102,"AT1G34180","102.1","AT1G34180","NAC016","NAC domain containing protein 16 [Source:NCBI gene (formerly Entrezgene);Acc:840317]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"103",103,"AT1G53710","103.1","AT1G53710","AT1G53710","Calcineurin-like metallo-phosphoesterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:841809]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"104",104,"AT1G23840","104.1","AT1G23840","AT1G23840","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:838995]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"105",105,"AT1G33560","105.1","AT1G33560","ADR1","Disease resistance protein (CC-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:840250]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"106",106,"AT1G22882","106.1","AT1G22882","AT1G22882","Galactose-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:838894]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"107",107,"AT1G10050","107.1","AT1G10050","AT1G10050","glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:837540]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"108",108,"AT1G29500","108.1","AT1G29500","AT1G29500","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:839827]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"109",109,"AT1G06980","109.1","AT1G06980","AT1G06980","6,7-dimethyl-8-ribityllumazine synthase [Source:NCBI gene (formerly Entrezgene);Acc:837208]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"110",110,"AT1G65490","110.1","AT1G65490","AT1G65490","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:842861]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"111",111,"AT1G56430","111.1","AT1G56430","NAS4","nicotianamine synthase 4 [Source:NCBI gene (formerly Entrezgene);Acc:842096]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"112",112,"AT1G27960","112.1","AT1G27960","ECT9","evolutionarily conserved C-terminal region 9 [Source:NCBI gene (formerly Entrezgene);Acc:839689]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"113",113,"AT1G61430","113.1","AT1G61430","AT1G61430","S-locus lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:842437]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"114",114,"AT1G62440","114.1","AT1G62440","LRX2","leucine-rich repeat/extensin 2 [Source:NCBI gene (formerly Entrezgene);Acc:842542]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"115",115,"AT1G64640","115.1","AT1G64640","ENODL8","early nodulin-like protein 8 [Source:NCBI gene (formerly Entrezgene);Acc:842772]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"116",116,"AT1G14870","116.1","AT1G14870","PCR2","PLANT CADMIUM RESISTANCE 2 [Source:NCBI gene (formerly Entrezgene);Acc:838052]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"117",117,"AT1G34420","117.1","AT1G34420","AT1G34420","leucine-rich repeat transmembrane protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:840345]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"118",118,"AT1G74470","118.1","AT1G74470","AT1G74470","Pyridine nucleotide-disulfide oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:843788]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"119",119,"AT1G52160","119.1","AT1G52160","TRZ3","tRNAse Z3 [Source:NCBI gene (formerly Entrezgene);Acc:841647]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"120",120,"AT1G77630","120.1","AT1G77630","LYM3","Peptidoglycan-binding LysM domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:844098]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"121",121,"AT1G51500","121.1","AT1G51500","ABCG12","ABC-2 type transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:841575]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"122",122,"AT1G11700","122.1","AT1G11700","AT1G11700","senescence regulator (Protein of unknown function, DUF584) [Source:NCBI gene (formerly Entrezgene);Acc:837714]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"123",123,"AT1G59840","123.1","AT1G59840","CCB4","cofactor assembly of complex C [Source:NCBI gene (formerly Entrezgene);Acc:842278]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"124",124,"AT1G62630","124.1","AT1G62630","AT1G62630","Disease resistance protein (CC-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:842560]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"125",125,"AT1G06680","125.1","AT1G06680","PSBP-1","photosystem II subunit P-1 [Source:NCBI gene (formerly Entrezgene);Acc:837178]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"126",126,"AT1G09750","126.1","AT1G09750","AT1G09750","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:837504]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"127",127,"AT1G26200","127.1","AT1G26200","AT1G26200","TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein [Source:NCBI gene (formerly Entrezgene);Acc:3766796]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"128",128,"AT1G29660","128.1","AT1G29660","AT1G29660","GDSL-like Lipase/Acylhydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839843]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"129",129,"AT1G01340","129.1","AT1G01340","CNGC10","cyclic nucleotide gated channel 10 [Source:NCBI gene (formerly Entrezgene);Acc:838832]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"130",130,"AT1G13260","130.1","AT1G13260","RAV1","related to ABI3/VP1 1 [Source:NCBI gene (formerly Entrezgene);Acc:837886]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"131",131,"AT1G33610","131.1","AT1G33610","AT1G33610","Leucine-rich repeat (LRR) family protein [Source:NCBI gene (formerly Entrezgene);Acc:840255]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"132",132,"AT1G57990","132.1","AT1G57990","PUP18","purine permease 18 [Source:NCBI gene (formerly Entrezgene);Acc:842166]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"133",133,"AT1G76890","133.1","AT1G76890","GT2","Duplicated homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:844024]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"134",134,"AT1G61340","134.1","AT1G61340","FBS1","F-box family protein [Source:NCBI gene (formerly Entrezgene);Acc:842428]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"135",135,"AT1G59870","135.1","AT1G59870","PEN3","ABC-2 and Plant PDR ABC-type transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:842281]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"136",136,"AT1G59620","136.1","AT1G59620","CW9","Disease resistance protein (CC-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:842252]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS"
"137",137,"AT1G16970","137.1","AT1G16970","KU70","ATP-dependent DNA helicase 2 subunit Ku70-like protein [Source:NCBI gene (formerly Entrezgene);Acc:838268]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"138",138,"AT1G13195","138.1","AT1G13195","AT1G13195","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:837878]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"139",139,"AT1G23330","139.1","AT1G23330","AT1G23330","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838942]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"140",140,"AT1G71697","140.1","AT1G71697","CK1","choline kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:843500]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"141",141,"AT1G70890","141.1","AT1G70890","MLP43","MLP-like protein 43 [Source:NCBI gene (formerly Entrezgene);Acc:843427]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"142",142,"AT1G01430","142.1","AT1G01430","TBL25","TRICHOME BIREFRINGENCE-LIKE 25 [Source:NCBI gene (formerly Entrezgene);Acc:837247]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"143",143,"AT1G53730","143.1","AT1G53730","SRF6","STRUBBELIG-receptor family 6 [Source:NCBI gene (formerly Entrezgene);Acc:841811]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"144",144,"AT1G66980","144.1","AT1G66980","SNC4","suppressor of npr1-1 constitutive 4 [Source:NCBI gene (formerly Entrezgene);Acc:843016]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"145",145,"AT1G53170","145.1","AT1G53170","ERF8","None","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"146",146,"AT1G76980","146.1","AT1G76980","AT1G76980","patatin-like phospholipase domain protein [Source:NCBI gene (formerly Entrezgene);Acc:844034]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"147",147,"AT1G74880","147.1","AT1G74880","NdhO","NAD(P)H:plastoquinone dehydrogenase complex subunit O [Source:NCBI gene (formerly Entrezgene);Acc:843827]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"148",148,"AT1G60000","148.1","AT1G60000","AT1G60000","RNA-binding (RRM/RBD/RNP motifs) family protein [Source:NCBI gene (formerly Entrezgene);Acc:842294]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"149",149,"AT1G19835","149.1","AT1G19835","AT1G19835","filament-like protein (DUF869) [Source:NCBI gene (formerly Entrezgene);Acc:838571]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"150",150,"AT1G21830","150.1","AT1G21830","AT1G21830","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"151",151,"AT1G61470","151.1","AT1G61470","AT1G61470","Polynucleotidyl transferase, ribonuclease H-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:842441]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"152",152,"AT1G28480","152.1","AT1G28480","GRX480","Thioredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839748]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"153",153,"AT1G14790","153.1","AT1G14790","RDR1","RNA-dependent RNA polymerase 1 [Source:NCBI gene (formerly Entrezgene);Acc:838044]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"154",154,"AT1G25220","154.1","AT1G25220","ASB1","anthranilate synthase beta subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:839103]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"155",155,"AT1G74070","155.1","AT1G74070","AT1G74070","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein [Source:NCBI gene (formerly Entrezgene);Acc:843747]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"156",156,"AT1G56510","156.1","AT1G56510","WRR4","Disease resistance protein (TIR-NBS-LRR class) [Source:NCBI gene (formerly Entrezgene);Acc:842104]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"157",157,"AT1G16110","157.1","AT1G16110","WAKL6","wall associated kinase-like 6 [Source:NCBI gene (formerly Entrezgene);Acc:838180]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"158",158,"AT1G02360","158.1","AT1G02360","AT1G02360","Chitinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:837724]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"159",159,"AT1G21250","159.1","AT1G21250","WAK1","cell wall-associated kinase [Source:NCBI gene (formerly Entrezgene);Acc:838721]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"160",160,"AT1G63730","160.1","AT1G63730","AT1G63730","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:842677]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"161",161,"AT1G33590","161.1","AT1G33590","AT1G33590","Leucine-rich repeat (LRR) family protein [Source:NCBI gene (formerly Entrezgene);Acc:840253]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"162",162,"AT1G14920","162.1","AT1G14920","GAI","GRAS family transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:838057]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"163",163,"AT1G12110","163.1","AT1G12110","NRT1.1","nitrate transporter 1.1 [Source:NCBI gene (formerly Entrezgene);Acc:837763]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"164",164,"AT1G24140","164.1","AT1G24140","AT1G24140","Matrixin family protein [Source:NCBI gene (formerly Entrezgene);Acc:839026]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"165",165,"AT1G65800","165.1","AT1G65800","RK2","receptor kinase 2 [Source:NCBI gene (formerly Entrezgene);Acc:842891]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"166",166,"AT1G70280","166.1","AT1G70280","AT1G70280","NHL domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:843364]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"167",167,"AT1G19450","167.1","AT1G19450","AT1G19450","Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838529]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"168",168,"AT1G42990","168.1","AT1G42990","BZIP60","basic region/leucine zipper motif 60 [Source:NCBI gene (formerly Entrezgene);Acc:840897]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"169",169,"AT1G05810","169.1","AT1G05810","RABA5E","Rab GTPase-like A5A protein [Source:NCBI gene (formerly Entrezgene);Acc:837091]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"170",170,"AT1G75540","170.1","AT1G75540","BBX21","salt tolerance homolog2 [Source:NCBI gene (formerly Entrezgene);Acc:843890]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"171",171,"AT1G14540","171.1","AT1G14540","PER4","Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838016]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"172",172,"AT1G29910","172.1","AT1G29910","CAB3","chlorophyll A/B binding protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:839869]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"173",173,"AT1G74640","173.1","AT1G74640","AT1G74640","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:843803]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"174",174,"AT1G23030","174.1","AT1G23030","AT1G23030","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838911]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"175",175,"AT1G09050","175.1","AT1G09050","AT1G09050","arginine-glutamic acid dipeptide repeat protein [Source:NCBI gene (formerly Entrezgene);Acc:837426]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"176",176,"AT1G12500","176.1","AT1G12500","AT1G12500","Nucleotide-sugar transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:837807]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"177",177,"AT1G76600","177.1","AT1G76600","AT1G76600","poly polymerase [Source:NCBI gene (formerly Entrezgene);Acc:843993]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"178",178,"AT1G76160","178.1","AT1G76160","sks5","SKU5 similar 5 [Source:NCBI gene (formerly Entrezgene);Acc:843948]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"179",179,"AT1G29670","179.1","AT1G29670","AT1G29670","GDSL-like Lipase/Acylhydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839844]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"180",180,"AT1G64460","180.1","AT1G64460","AT1G64460","None","ARRAYEXPRESS,ENSG,NASC_GENE_ID_ACC,TAIR_LOCUS"
"181",181,"AT1G12990","181.1","AT1G12990","AT1G12990","beta-1,4-N-acetylglucosaminyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:837857]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"182",182,"AT1G78550","182.1","AT1G78550","AT1G78550","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:844191]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"183",183,"AT1G52750","183.1","AT1G52750","AT1G52750","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:841708]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"184",184,"AT1G24150","184.1","AT1G24150","FH4","formin homologue 4 [Source:NCBI gene (formerly Entrezgene);Acc:839028]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS"
"185",185,"AT1G73080","185.1","AT1G73080","PEPR1","PEP1 receptor 1 [Source:NCBI gene (formerly Entrezgene);Acc:843639]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"186",186,"AT1G21140","186.1","AT1G21140","AT1G21140","Vacuolar iron transporter (VIT) family protein [Source:NCBI gene (formerly Entrezgene);Acc:838710]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
